"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1","Q2_First.Click","Q2_Last.Click","Q2_Page.Submit","Q2_Click.Count","Q3_1","Q4","Q5","Q6_First.Click","Q6_Last.Click","Q6_Page.Submit","Q6_Click.Count","Q7_2","Q7_26","Q7_27","Q7_3","Q7_4","Q7_5","Q7_7","Q7_8","Q7_11","Q7_12","Q7_DO_2","Q7_DO_26","Q7_DO_27","Q7_DO_3","Q7_DO_4","Q7_DO_5","Q7_DO_7","Q7_DO_8","Q7_DO_11","Q7_DO_12","Q8_First.Click","Q8_Last.Click","Q8_Page.Submit","Q8_Click.Count","Q9_5","Q9_6","Q9_9","Q9_10","Q10_First.Click","Q10_Last.Click","Q10_Page.Submit","Q10_Click.Count","Q11_5","Q11_2","Q11_3","Q11_4","Q12_First.Click","Q12_Last.Click","Q12_Page.Submit","Q12_Click.Count","Q13_1","Q13_2","Q13_3","Q13_4","Q14_First.Click","Q14_Last.Click","Q14_Page.Submit","Q14_Click.Count","Q15_1","Q15_5","Q15_3","Q15_4","Q16_First.Click","Q16_Last.Click","Q16_Page.Submit","Q16_Click.Count","Q18_First.Click","Q18_Last.Click","Q18_Page.Submit","Q18_Click.Count","Q23_1","Q24_First.Click","Q24_Last.Click","Q24_Page.Submit","Q24_Click.Count","Q26_1","Q27_First.Click","Q27_Last.Click","Q27_Page.Submit","Q27_Click.Count","Q32_1","Q33_First.Click","Q33_Last.Click","Q33_Page.Submit","Q33_Click.Count","Q38_1","Q39_First.Click","Q39_Last.Click","Q39_Page.Submit","Q39_Click.Count","Q44_1","Q45_First.Click","Q45_Last.Click","Q45_Page.Submit","Q45_Click.Count","Q46_1","Q47_1","Q48_First.Click","Q48_Last.Click","Q48_Page.Submit","Q48_Click.Count","Q49.1_1","Q49.1_2","Q49.1_3","Q49.1_4","Q49.1_5","Q49.1_6","Q49_DO_1","Q49_DO_2","Q49_DO_3","Q49_DO_4","Q49_DO_5","Q49_DO_6","Q50_First.Click","Q50_Last.Click","Q50_Page.Submit","Q50_Click.Count","Q51.1_1","Q51.1_2","Q51.1_3","Q51.1_4","Q51.1_5","Q52_First.Click","Q52_Last.Click","Q52_Page.Submit","Q52_Click.Count","Q53","Q54","Q55","Q56","Q57_First.Click","Q57_Last.Click","Q57_Page.Submit","Q57_Click.Count","Q58.1_1","Q58.1_2","Q58.1_3","Q58.1_4","Q58.1_5","Q58.1_6","Q59","Q60_First.Click","Q60_Last.Click","Q60_Page.Submit","Q60_Click.Count","Q61","Q62","Q63_First.Click","Q63_Last.Click","Q63_Page.Submit","Q63_Click.Count","Q64","Q65","Q66","Q84_First.Click","Q84_Last.Click","Q84_Page.Submit","Q84_Click.Count","Q67_5","Q67_6","Q67_9","Q67_10","Q68_First.Click","Q68_Last.Click","Q68_Page.Submit","Q68_Click.Count","Q69_5","Q69_2","Q69_3","Q69_4","Q70_First.Click","Q70_Last.Click","Q70_Page.Submit","Q70_Click.Count","Q71_1","Q71_2","Q71_3","Q71_4","Q72_First.Click","Q72_Last.Click","Q72_Page.Submit","Q72_Click.Count","Q73_1","Q73_5","Q73_3","Q73_4","Q74_First.Click","Q74_Last.Click","Q74_Page.Submit","Q74_Click.Count","Q75","Q76_First.Click","Q76_Last.Click","Q76_Page.Submit","Q76_Click.Count","opp","rid","RISN","Q_TotalDuration","gc","term","year","age_group","Q56...Topics","FL_37_DO_TopicISozialeGerechtigkeit.Pre.measurement.done12.","FL_37_DO_TopicIIInnereSicherheit.Pre.measurement.done12.","FL_37_DO_TopicIIIFlüchtlinge.Pre.measurement.done12.","FL_37_DO_TopicIVEuropa.Pre.measurement.done12.","FL_38_DO_TopicISozialeGerechtigkeit.Post.measurement.done12.","FL_38_DO_TopicIIInnereSicherheit.Post.measurement.done12.","FL_38_DO_TopicIIIFlüchtlinge.Post.measurement.done12.","FL_38_DO_TopicIVEuropa.Post.measurement.done12.","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q22","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q24","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q20","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q23","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q19","TopicISozialeGerechtigkeit.Storypost.done12._DO_Q21","TopicIIInnereSicherheit.Storypost.done12._DO_Q32","TopicIIInnereSicherheit.Storypost.done12._DO_Q33","TopicIIInnereSicherheit.Storypost.done12._DO_Q31","TopicIIInnereSicherheit.Storypost.done12._DO_Q30","TopicIIInnereSicherheit.Storypost.done12._DO_Q29","TopicIIInnereSicherheit.Storypost.done12._DO_Q28","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q36","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q35","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q34","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q37","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q39","TopicIIIFlüchtlinge.Storypost.text.done12._DO_Q38","TopicIVEuropa.Storypost.text.done12._DO_Q42","TopicIVEuropa.Storypost.text.done12._DO_Q43","TopicIVEuropa.Storypost.text.done12._DO_Q45","TopicIVEuropa.Storypost.text.done12._DO_Q44","TopicIVEuropa.Storypost.text.done12._DO_Q41","TopicIVEuropa.Storypost.text.done12._DO_Q40"
"2017-09-18 12:30:11","2017-09-18 12:36:36","IP Address",100,384,"True","2017-09-18 12:36:36",NA,NA,NA,NA,49.436096191406,11.092498779297,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1980,"männlich","Fach-/Hochschulstudium",1.17,8.376,9.611,4,6,6,5,4,4,1,NA,NA,NA,NA,9,3,7,1,8,6,10,2,4,5,3.156,24.297,24.97,22,10,0,10,9,3.148,10.836,11.88,4,8,1,7,8,2.757,7.599,8.25,5,3,10,8,10,2.935,6.193,7.205,4,6,10,9,7,5.323,12.293,13.015,4,4.554,4.554,11.105,1,5,2.875,15.582,17.682,3,1,0.988,5.828,8.858,3,6,3.398,7.981,8.766,7,5,1.462,5.9,33.402,3,6,2.227,3.477,29.977,3,4,8,13.964,15.757,17.651,2,"CDU","CDU","CDU","Bündnis 90/Die Grünen","CDU","SPD",2,3,6,1,5,4,3.6,10.495,12.982,6,"","","Parteivorsitzender der SPD","Parteivorsitzender der SPD","",2.254,14.967,16.42,6,"Ja","der römisch-katholischen Kirche","keine Angabe",90408,1.174,8.212,11.108,7,"Sehr wichtig","Eher unwichtig","Sehr wichtig","Sehr wichtig","Wichtig","Eher unwichtig","Mehrmals täglich",2.894,10.949,11.767,11,"Ja","Mehrmals täglich",4.508,10.834,11.538,3,"Ja","Die Linke","",NA,NA,NA,NA,10,0,10,8,2.145,7.264,8.995,5,8,0,10,7,1.769,6.607,7.31,5,4,10,9,6,3.649,10.293,11.299,6,8,10,9,8,3.819,8.73,9.413,5,"Ich habe die Erklärung gelesen.",2.25,30.895,31.158,8,"Qual951-1209Germany1","176B886D-5C9C-E711-813E-121EAC84731D",1235713,384,1,NA,NA,"",NA,2,4,3,1,1,4,2,3,NA,3,NA,2,NA,1,2,3,NA,1,NA,NA,NA,1,NA,NA,2,3,NA,1,3,2,NA,NA
"2017-09-18 12:24:23","2017-09-18 12:37:09","IP Address",100,766,"True","2017-09-18 12:37:10",NA,NA,NA,NA,50.80859375,6.4981994628906,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1961,"weiblich","allgemeine oder fachgebundene Hochschulreife (Abitur)",3.892,22.453,23.782,5,10,10,10,10,NA,NA,NA,NA,NA,NA,1,8,3,2,5,4,7,6,9,10,21.092,47.396,49.108,10,10,2,8,2,29.915,55.757,56.779,4,NA,3,7,0,14.557,52.741,53.78,4,3,7,7,7,10.023,31.185,31.913,4,3,7,7,1,16.643,35.185,36.183,4,0,0,12.652,0,8,31.39,31.39,32.38,1,1,9.908,9.908,11.837,1,1,10.89,10.89,11.976,1,3,19.402,19.402,20.962,1,2,22.652,22.652,23.552,1,3,8,20.427,28.66,29.437,2,"","CDU","","Bündnis 90/Die Grünen","AfD","SPD",5,3,6,1,2,4,21.159,29.94,30.02,4,"Präsident des Deutschen Bundestages","","","Parteivorsitzender der SPD","",10.2,26.349,30.024,5,"Ja","keiner","1100 bis 1500 Euro",53949,2.856,17.297,24.522,4,"Eher unwichtig","Komplett unwichtig","Wichtig","Wichtig","Wichtig","Eher unwichtig","Mehrmals täglich",9.534,27.114,28.406,7,"Ja","Einmal am Tag",3.117,3.117,4.367,1,"Ja","Bündnis 90/Die Grünen","",NA,NA,NA,NA,10,2,7,1,10.946,31.761,32.867,4,NA,4,7,1,9.621,22.976,23.919,4,3,7,3,2,9.582,31.448,32.349,4,3,8,7,1,6.027,17.065,17.99,4,"Ich habe die Erklärung gelesen.",76.152,76.152,77.462,1,"Qual951-1209Germany1","A551EF99-5B9C-E711-813E-121EAC84731D",1235713,766,1,NA,NA,"",NA,1,2,3,4,1,3,2,4,NA,3,NA,2,1,NA,2,3,NA,NA,NA,1,NA,NA,NA,1,2,3,1,NA,3,2,NA,NA
"2017-09-18 12:29:46","2017-09-18 12:38:50","IP Address",100,544,"True","2017-09-18 12:38:51",NA,NA,NA,NA,50.139007568359,8.6725006103516,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1984,"männlich","Fachhochschulreife",1.207,9.221,11.93,5,2,2,0,5,4,7,0,0,0,0,7,4,1,5,3,9,2,8,6,10,6.621,29.569,30.368,13,6,2,4,9,10.658,31.966,33.843,4,8,2,7,2,3.939,15.569,16.404,7,1,10,9,10,3.587,14.646,15.306,4,7,9,7,4,5.834,22.104,22.927,5,0,0,12.982,0,7,28.492,30.005,33.807,2,5,5.308,6.572,8.982,2,2,12.724,13.756,14.899,2,9,52.997,54.5,55.694,3,5,20.958,22.765,23.501,2,6,8,9.146,15.337,16.03,2,"CDU","CDU","","Bündnis 90/Die Grünen","AfD","SPD",2,4,5,1,3,6,3.681,13.78,30.009,5,"","","Bundespräsident","Parteivorsitzender der SPD","",5.859,26.535,30.021,8,"Ja","einer evangelischen Kirche","über 3500",63450,1.695,13.435,18.883,5,"Eher unwichtig","Eher unwichtig","Sehr wichtig","Wichtig","Eher unwichtig","Eher unwichtig","Mehrmals täglich",6.82,18.516,19.385,9,"Ja","Mehrmals die Woche",2.337,3.342,3.678,2,"Ich weiß es noch nicht","Ich weiß es noch nicht","",NA,NA,NA,NA,8,2,4,9,5.326,14.349,14.822,4,8,2,7,2,7.317,14.536,15.22,4,1,10,9,10,2.816,9.861,10.346,5,7,9,7,4,5.296,12.941,13.663,4,"Ich habe die Erklärung gelesen.",31.439,32.339,34.242,2,"Qual951-1209Germany1","9F7A0455-5C9C-E711-813E-121EAC84731D",1235713,544,1,NA,NA,"",NA,1,4,2,3,3,2,4,1,1,3,NA,2,NA,NA,2,3,NA,NA,1,NA,NA,NA,1,NA,2,3,NA,NA,3,2,1,NA
"2017-09-18 12:31:09","2017-09-18 12:40:21","IP Address",100,551,"True","2017-09-18 12:40:22",NA,NA,NA,NA,52.516693115234,13.399993896484,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1961,"männlich","Haupt-/Volksschulabschluss",14.07,19.035,20.647,4,10,10,10,10,10,10,10,10,10,10,10,8,2,4,7,1,6,3,5,9,38.736,78.356,79.115,16,0,10,10,0,7.307,20.58,21.425,6,10,10,10,10,8.909,18.365,19.002,4,10,10,10,10,5.042,12.067,12.686,5,0,0,0,0,18.347,28.574,31.292,7,0,0,14.661,0,1,24.845,24.845,25.837,1,1,12.441,12.441,13.648,1,10,17.722,17.722,18.7,1,10,16.447,16.954,23.385,2,8,22.242,22.242,22.835,1,6,10,6.857,9.721,10.168,2,"CDU","CDU","Die Linke","Bündnis 90/Die Grünen","FDP","SPD",4,1,5,6,2,3,5.627,26.088,27.053,6,"Parteivorsitzender der Linken","","Bundespräsident","Parteivorsitzender der SPD","Präsident des Deutschen Bundestages",5.286,29.44,30.003,13,"Ja","der römisch-katholischen Kirche","1100 bis 1500 Euro",10969,1.708,9.304,13.394,4,"Sehr wichtig","Wichtig","Sehr wichtig","Sehr wichtig","Sehr wichtig","Sehr wichtig","Mehrmals täglich",2.018,7.754,9.194,7,"Ja","Stündlich",1.578,3.537,4.154,3,"Ja","CDU/CSU","",NA,NA,NA,NA,1,10,10,1,7.25,13.786,14.685,4,10,10,10,10,3.865,10.034,10.661,5,9,9,9,9,4.882,11.45,12.365,5,0,0,0,0,3.919,9.951,10.799,8,"Ich habe die Erklärung gelesen.",11.313,11.313,33.817,1,"Qual951-1209Germany1","E60E9A8B-5C9C-E711-813E-121EAC84731D",1235713,551,1,NA,NA,"",NA,3,4,2,1,2,4,3,1,NA,3,NA,2,1,NA,2,3,NA,NA,1,NA,NA,1,NA,NA,2,3,1,NA,3,2,NA,NA
"2017-09-18 12:30:25","2017-09-18 12:40:28","IP Address",100,603,"True","2017-09-18 12:40:29",NA,NA,NA,NA,52.033294677734,8.5332946777344,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1954,"männlich","Fach-/Hochschulstudium",2.979,12.794,15.535,5,4,5,5,5,5,0,8,NA,NA,NA,6,2,7,4,5,3,1,10,9,8,11.791,38.323,39.576,12,10,4,10,10,9.5,23.802,26.096,5,7,9,4,0,5.418,20.205,21.929,7,8,5,3,3,4.653,18.573,20.985,6,9,9,NA,2,5.772,21.787,23.384,4,0,0,13.23,0,4,35.808,35.808,37.166,1,8,9.027,10.593,14.83,3,7,13.233,13.233,14.477,1,8,34.597,34.787,36.067,2,5,16.734,19.796,21.4,5,2,10,9.964,15.225,17.347,3,"CDU","CDU","Bündnis 90/Die Grünen","Bündnis 90/Die Grünen","AfD","SPD",5,3,4,6,1,2,6.254,16.062,17.924,7,"Parteivorsitzender der Linken","Bundesminister für Entwicklung","Bundespräsident","Parteivorsitzender der SPD","Präsident des Deutschen Bundestages",4.393,29.616,30.005,10,"Ja","keiner","500 bis 800 Euro",27259,2.423,11.291,17.03,4,"Wichtig","Eher unwichtig","Sehr wichtig","Wichtig","Wichtig","Wichtig","Mehrmals täglich",7.65,18.264,21.018,7,"Ja","Mehrmals täglich",3.036,3.036,5.191,1,"Ja","Eine andere","BGE",6.336,6.336,12.561,1,10,4,10,10,5.434,14.8,16.768,6,7,9,NA,0,4.795,15.6,17.083,7,8,5,3,3,4.689,14.167,16.851,6,8,5,NA,2,5.594,20.634,22.103,6,"Ich habe die Erklärung gelesen.",36.56,36.56,38.929,1,"Qual951-1209Germany1","651C8673-5C9C-E711-813E-121EAC84731D",1235713,603,1,NA,NA,"",NA,1,4,2,3,2,4,1,3,NA,3,1,2,NA,NA,2,3,NA,NA,NA,1,NA,NA,NA,1,2,3,NA,1,3,2,NA,NA
"2017-09-18 12:30:44","2017-09-18 12:41:03","IP Address",100,619,"True","2017-09-18 12:41:04",NA,NA,NA,NA,51.336303710938,6.3406982421875,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1961,"weiblich","Haupt-/Volksschulabschluss",4.094,14.187,15.584,6,9,7,NA,7,NA,NA,NA,NA,NA,NA,8,1,2,3,4,7,9,6,10,5,5.092,40.514,41.563,14,9,4,0,6,8.025,31.519,32.756,8,10,3,10,10,4.551,11.876,12.798,5,1,10,10,10,6.765,20.56,22.638,6,5,8,9,10,5.55,16.146,17.333,5,7.149,9.741,11.131,2,6,12.723,22.666,23.448,4,8,5.965,8.111,9.225,3,7,14.375,17.004,18.016,2,8,59.954,63.397,64.235,4,9,31.601,33.397,34.3,2,5,4,2.806,8.222,9.128,3,"CDU","Die Linke","FDP","Bündnis 90/Die Grünen","AfD","SPD",3,5,6,4,2,1,3.763,28.97,30.003,10,"Präsident des Deutschen Bundestages","Bundesminister für Entwicklung","Parteivorsitzender der Linken","Parteivorsitzender der SPD","",2.965,29.187,30.007,8,"Ja","keiner","keine Angabe",47929,1.6,11.29,14.277,6,"Eher unwichtig","Komplett unwichtig","Komplett unwichtig","Eher unwichtig","Sehr wichtig","Sehr wichtig","Mehrmals die Woche, aber nicht täglich",2.334,14.541,15.374,9,"Ja","Mehrmals die Woche",2.391,3.31,4.081,2,"Ja","Ich weiß es noch nicht","",NA,NA,NA,NA,9,1,0,9,3.643,16.195,17.117,5,10,3,10,10,2.467,8.62,9.381,5,0,10,10,10,1.985,9.411,10.41,5,7,8,10,9,4.033,15.784,16.763,7,"Ich habe die Erklärung gelesen.",51.794,53.21,54.372,2,"Qual951-1209Germany1","3C8FA17F-5C9C-E711-813E-121EAC84731D",1235713,619,1,NA,NA,"",NA,1,4,2,3,3,4,2,1,NA,3,NA,2,1,NA,2,3,NA,1,NA,NA,NA,1,NA,NA,2,3,NA,NA,3,2,1,NA
"2017-09-18 12:24:34","2017-09-18 12:41:09","IP Address",100,995,"True","2017-09-18 12:41:10",NA,NA,NA,NA,49.32080078125,8.4311065673828,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1959,"männlich","keinen",2.25,16.948,18.609,4,6,3,4,3,5,5,5,6,4,5,10,6,8,7,9,3,5,4,2,1,23.289,55.79,56.891,14,9,2,9,7,23.325,89.485,90.534,11,8,2,10,9,10.811,33.342,34.774,5,1,4,3,9,16.369,43.964,45.848,5,1,6,9,7,14.531,42.233,43.19,5,0,0,79.422,0,6,29.426,34.153,35.676,5,7,13.803,15.26,16.19,3,5,27.981,27.981,29.411,1,8,27.87,28.376,29.967,2,8,19.919,21.611,23.682,4,4,7,15.136,22.059,23.977,3,"CDU","","","","","SPD",5,3,4,1,2,6,21.336,23.838,30.004,2,"Parteivorsitzender der Linken","","","Parteivorsitzender der Linken","Bundesminister für Entwicklung",8.883,25.414,30.002,7,"Nein","keine Angabe","unter 500 Euro",67346,2.62,48.508,54.153,7,"Wichtig","Wichtig","Eher unwichtig","Komplett unwichtig","Komplett unwichtig","Komplett unwichtig","Mehrmals täglich",8.539,30.973,33.743,7,"Ja","Mehrmals täglich",3.553,3.553,5.079,1,"Nein","","",NA,NA,NA,NA,6,3,9,7,14.426,40.13,41.152,5,6,5,9,9,14.539,33.084,34.367,8,0,9,3,9,8.867,35.804,36.63,6,3,7,10,8,12.188,33.919,35.54,6,"Ich habe die Erklärung gelesen.",106.422,106.422,107.944,1,"Qual951-1209Germany1","2CAEF09F-5B9C-E711-813E-121EAC84731D",1235713,995,1,NA,NA,"",NA,1,4,3,2,4,1,2,3,NA,3,NA,2,NA,1,2,3,1,NA,NA,NA,1,NA,NA,NA,2,3,NA,NA,3,2,1,NA
"2017-09-18 12:24:30","2017-09-18 12:43:40","IP Address",100,1149,"True","2017-09-18 12:43:40",NA,NA,NA,NA,53.550003051758,10,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1986,"männlich","allgemeine oder fachgebundene Hochschulreife (Abitur)",2.025,20.959,21.988,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,6,10,7,4,9,2,3,1,1.227,44.306,45.073,11,NA,0,10,NA,16.166,55.6,56.241,4,NA,NA,10,NA,0.881,66.948,68.211,7,10,0,0,0,11.062,41.271,53.744,4,NA,0,NA,0,9.158,35.832,37.769,4,0,0,26.818,0,0,30.616,30.616,31.747,1,0,39.528,39.528,40.488,1,0,44.974,46.493,48.401,2,0,110.301,110.301,111.27,1,0,44.174,44.174,45.348,1,0,0,28.503,42.481,45.617,2,"","","","","","",2,4,6,1,5,3,0.762,0.762,30.001,1,"","","","","",0,0,30.002,0,"Ja","keiner","über 3500",NA,71.668,98.296,99.438,5,"Eher unwichtig","Eher unwichtig","Wichtig","Wichtig","Wichtig","Wichtig","Einmal am Tag",9.295,49.246,50.211,9,"Ja","Mehrmals die Woche",5.619,5.619,6.379,1,"Ja","Die Linke","",NA,NA,NA,NA,10,1,10,NA,6.7,23.38,31.045,3,1,7,5,2,7.863,36.906,38.314,4,10,0,0,0,6.697,41.042,43.197,4,6,1,0,0,0.837,61.741,63.813,5,"Ich habe die Erklärung gelesen.",4.926,4.926,32.818,1,"Qual951-1209Germany1","06AEF09F-5B9C-E711-813E-121EAC84731D",1235713,1149,1,NA,NA,"",NA,4,1,2,3,3,4,2,1,1,3,NA,2,NA,NA,2,3,NA,NA,1,NA,NA,NA,1,NA,2,3,NA,NA,3,2,NA,1
"2017-09-18 12:36:55","2017-09-18 12:44:53","IP Address",100,478,"True","2017-09-18 12:44:54",NA,NA,NA,NA,50.249206542969,12.034194946289,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1982,"männlich","Fach-/Hochschulstudium",1.38,7.789,8.59,4,8,8,8,8,8,NA,NA,NA,NA,NA,6,10,3,8,9,5,4,1,2,7,4.435,22.075,22.989,13,10,5,5,10,7.336,21.086,21.847,5,10,5,10,5,4.916,14.359,15.192,4,2,10,10,5,6.005,22.813,23.734,10,0,2,8,1,8.712,20.269,21.238,6,0,0,11.65,0,6,19.796,19.796,23.37,1,0,9.299,12.758,13.673,4,5,10.842,11.246,12.252,2,2,9.971,10.489,22.063,2,2,8.981,9.492,21.194,2,6,8,8.778,12.978,13.431,4,"CDU","CDU","Die Linke","Bündnis 90/Die Grünen","Die Linke","SPD",4,1,6,5,2,3,6.146,21.542,22.603,8,"Parteivorsitzender der Linken","Parteivorsitzender der Linken","Bundespräsident","Parteivorsitzender der SPD","Präsident des Deutschen Bundestages",3.633,28.715,30.002,11,"Ja","der römisch-katholischen Kirche","2000 bis 2500 Euro",95326,3.127,13.431,16.628,4,"Eher unwichtig","Eher unwichtig","Wichtig","Wichtig","Wichtig","Wichtig","Mehrmals täglich",8.612,16.37,18.141,7,"Nein","",NA,NA,NA,NA,"Ja","CDU/CSU","",NA,NA,NA,NA,10,5,5,10,6.073,12.005,12.817,4,10,5,10,5,4.386,9.133,9.991,4,5,10,10,5,4.623,10.27,11.214,4,1,2,8,1,4.978,19.123,19.958,6,"Ich habe die Erklärung gelesen.",39.509,39.509,40.784,1,"Qual951-1209Germany1","83552258-5D9C-E711-813E-121EAC84731D",1235713,478,1,NA,NA,"",NA,2,4,1,3,4,3,2,1,NA,3,1,2,NA,NA,2,3,NA,NA,NA,1,1,NA,NA,NA,2,3,NA,NA,3,2,1,NA
"2017-09-18 12:37:44","2017-09-18 12:45:23","IP Address",100,458,"True","2017-09-18 12:45:23",NA,NA,NA,NA,51.484405517578,7.0050048828125,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1976,"weiblich","Fach-/Hochschulstudium",1.923,37.314,38.581,7,7,7,7,7,6,7,7,7,7,7,10,1,4,6,5,9,8,7,2,3,4.56,16.014,16.094,24,7,8,7,8,1.093,4.572,5.86,9,7,7,8,8,1.036,3.439,5.712,5,8,8,8,8,1.06,3.816,5.688,9,7,7,7,8,3.924,8.656,8.711,8,3.386,3.386,23.239,1,8,1.579,21.007,21.726,10,8,1.401,11.389,11.447,2,8,1.305,1.983,8.775,3,8,0.879,20.136,21.079,6,8,0.884,4.105,29.474,5,7,7,1.062,1.886,5.833,4,"CDU","FDP","CSU","Bündnis 90/Die Grünen","AfD","SPD",3,1,2,4,5,6,1.866,29.056,30.012,20,"Parteivorsitzender der Linken","Bundesminister für Entwicklung","","Parteivorsitzender der SPD","",1.042,24.503,30.009,8,"Ja","der römisch-katholischen Kirche","3000 bis 3500 Euro",97070,2.809,12.923,16.828,12,"Sehr wichtig","Wichtig","Wichtig","Wichtig","Wichtig","Wichtig","Einmal am Tag",1.613,10.496,11.755,17,"Ja","Mehrmals täglich",2.577,2.588,3.4,2,"Ja","CDU/CSU","",NA,NA,NA,NA,8,8,8,8,1.924,3.875,5.783,7,8,8,9,9,0.848,3.001,6.086,6,8,8,9,9,0.897,2.641,13.119,7,7,8,8,8,1.132,3.008,5.795,6,"",0.742,2.257,37.093,2,"Qual951-1209Germany1","766C3476-5D9C-E711-813E-121EAC84731D",1235713,458,1,NA,NA,"",NA,1,4,2,3,1,3,4,2,NA,3,NA,2,1,NA,2,3,1,NA,NA,NA,NA,NA,1,NA,2,3,1,NA,3,2,NA,NA
"2017-09-18 12:31:13","2017-09-18 12:45:34","IP Address",100,861,"True","2017-09-18 12:45:35",NA,NA,NA,NA,51.300003051758,12.333297729492,"anonymous","DE","Ich bin einverstanden.",NA,NA,NA,NA,1958,"männlich","allgemeine oder fachgebundene Hochschulreife (Abitur)",5.25,15.432,16.878,4,7,7,8,8,7,2,2,6,2,3,2,3,4,9,1,7,5,10,8,6,19.091,74.897,75.961,18,9,4,6,7,8.692,38.226,39.477,7,9,7,9,7,9.017,34.825,35.985,14,0,10,10,8,7.158,25.736,26.923,6,8,10,10,7,7.55,23.339,24.686,5,0,0,16.184,0,10,15.491,16.955,30.925,2,9,16.174,19.237,20.394,4,4,29.559,32.802,34.304,5,1,13.953,16.952,50.041,2,3,7.251,7.251,23.753,1,8,9,11.625,22.366,23.32,3,"CDU","CDU","SPD","Bündnis 90/Die Grünen","","SPD",3,5,4,2,6,1,4.885,24.849,30.014,5,"","","","Parteivorsitzender der SPD","",12.695,26.632,30.01,3,"Ja","einer evangelischen Kirche","1100 bis 1500 Euro",4179,2.334,19.294,21.388,4,"Eher unwichtig","Komplett unwichtig","Wichtig","Wichtig","Wichtig","Wichtig","Einmal am Tag",7.29,35.113,36.084,7,"Ja","Mehrmals die Woche",4.243,4.243,5.743,1,"Ja","CDU/CSU","",NA,NA,NA,NA,8,4,8,8,5.188,19.002,20.049,9,9,6,9,7,10.018,26.932,28.161,7,0,10,10,10,7.242,24.616,25.762,5,8,9,9,7,11.714,57.403,58.802,7,"Ich habe die Erklärung gelesen.",118.075,118.075,120.767,1,"Qual951-1209Germany1","B3F49191-5C9C-E711-813E-121EAC84731D",1235713,861,1,NA,NA,"",NA,2,1,3,4,4,2,3,1,1,3,NA,2,NA,NA,2,3,NA,1,NA,NA,NA,NA,NA,1,2,3,NA,1,3,2,NA,NA
